fetched_ts_utc,game_date_et,lumify_event_id,event_name,starts_at_utc,captured_at,game_pk,metric,value
2026-08-01T17:10:54Z,2026-08-01,11619,Miami Marlins @ New York Mets,2026-08-01T20:10:00Z,2026-08-01T17:05:17Z,823594,moneyline.home.bets_pct,74.0
2026-08-01T17:10:54Z,2026-08-01,11619,Miami Marlins @ New York Mets,2026-08-01T20:10:00Z,2026-08-01T17:05:17Z,823594,moneyline.home.handle_pct,56.0
2026-08-01T17:10:54Z,2026-08-01,11619,Miami Marlins @ New York Mets,2026-08-01T20:10:00Z,2026-08-01T17:05:17Z,823594,moneyline.away.bets_pct,26.0
2026-08-01T17:10:54Z,2026-08-01,11619,Miami Marlins @ New York Mets,2026-08-01T20:10:00Z,2026-08-01T17:05:17Z,823594,moneyline.away.handle_pct,44.0
2026-08-01T17:10:54Z,2026-08-01,11619,Miami Marlins @ New York Mets,2026-08-01T20:10:00Z,2026-08-01T17:05:17Z,823594,spread.home.bets_pct,16.0
2026-08-01T17:10:54Z,2026-08-01,11619,Miami Marlins @ New York Mets,2026-08-01T20:10:00Z,2026-08-01T17:05:17Z,823594,spread.home.handle_pct,16.0
2026-08-01T17:10:54Z,2026-08-01,11619,Miami Marlins @ New York Mets,2026-08-01T20:10:00Z,2026-08-01T17:05:17Z,823594,spread.away.bets_pct,84.0
2026-08-01T17:10:54Z,2026-08-01,11619,Miami Marlins @ New York Mets,2026-08-01T20:10:00Z,2026-08-01T17:05:17Z,823594,spread.away.handle_pct,84.0
2026-08-01T17:10:54Z,2026-08-01,11619,Miami Marlins @ New York Mets,2026-08-01T20:10:00Z,2026-08-01T17:05:17Z,823594,spread.away.line,1.5
2026-08-01T17:10:54Z,2026-08-01,11619,Miami Marlins @ New York Mets,2026-08-01T20:10:00Z,2026-08-01T17:05:17Z,823594,total.over.bets_pct,17.0
2026-08-01T17:10:54Z,2026-08-01,11619,Miami Marlins @ New York Mets,2026-08-01T20:10:00Z,2026-08-01T17:05:17Z,823594,total.over.handle_pct,46.0
2026-08-01T17:10:54Z,2026-08-01,11619,Miami Marlins @ New York Mets,2026-08-01T20:10:00Z,2026-08-01T17:05:17Z,823594,total.over.line,9.0
2026-08-01T17:10:54Z,2026-08-01,11619,Miami Marlins @ New York Mets,2026-08-01T20:10:00Z,2026-08-01T17:05:17Z,823594,total.under.bets_pct,83.0
2026-08-01T17:10:54Z,2026-08-01,11619,Miami Marlins @ New York Mets,2026-08-01T20:10:00Z,2026-08-01T17:05:17Z,823594,total.under.handle_pct,54.0
2026-08-01T17:10:54Z,2026-08-01,11619,Miami Marlins @ New York Mets,2026-08-01T20:10:00Z,2026-08-01T17:05:17Z,823594,total.under.line,9.0
2026-08-01T17:10:54Z,2026-08-01,11620,Pittsburgh Pirates @ Cincinnati Reds,2026-08-01T22:40:00Z,2026-08-01T17:05:17Z,824485,moneyline.home.bets_pct,38.0
2026-08-01T17:10:54Z,2026-08-01,11620,Pittsburgh Pirates @ Cincinnati Reds,2026-08-01T22:40:00Z,2026-08-01T17:05:17Z,824485,moneyline.home.handle_pct,40.0
2026-08-01T17:10:54Z,2026-08-01,11620,Pittsburgh Pirates @ Cincinnati Reds,2026-08-01T22:40:00Z,2026-08-01T17:05:17Z,824485,moneyline.away.bets_pct,62.0
2026-08-01T17:10:54Z,2026-08-01,11620,Pittsburgh Pirates @ Cincinnati Reds,2026-08-01T22:40:00Z,2026-08-01T17:05:17Z,824485,moneyline.away.handle_pct,60.0
2026-08-01T17:10:54Z,2026-08-01,11620,Pittsburgh Pirates @ Cincinnati Reds,2026-08-01T22:40:00Z,2026-08-01T17:05:17Z,824485,spread.home.bets_pct,60.0
2026-08-01T17:10:54Z,2026-08-01,11620,Pittsburgh Pirates @ Cincinnati Reds,2026-08-01T22:40:00Z,2026-08-01T17:05:17Z,824485,spread.home.handle_pct,44.0
2026-08-01T17:10:54Z,2026-08-01,11620,Pittsburgh Pirates @ Cincinnati Reds,2026-08-01T22:40:00Z,2026-08-01T17:05:17Z,824485,spread.home.line,1.5
2026-08-01T17:10:54Z,2026-08-01,11620,Pittsburgh Pirates @ Cincinnati Reds,2026-08-01T22:40:00Z,2026-08-01T17:05:17Z,824485,spread.away.bets_pct,40.0
2026-08-01T17:10:54Z,2026-08-01,11620,Pittsburgh Pirates @ Cincinnati Reds,2026-08-01T22:40:00Z,2026-08-01T17:05:17Z,824485,spread.away.handle_pct,56.0
2026-08-01T17:10:54Z,2026-08-01,11620,Pittsburgh Pirates @ Cincinnati Reds,2026-08-01T22:40:00Z,2026-08-01T17:05:17Z,824485,total.over.bets_pct,59.0
2026-08-01T17:10:54Z,2026-08-01,11620,Pittsburgh Pirates @ Cincinnati Reds,2026-08-01T22:40:00Z,2026-08-01T17:05:17Z,824485,total.over.handle_pct,37.0
2026-08-01T17:10:54Z,2026-08-01,11620,Pittsburgh Pirates @ Cincinnati Reds,2026-08-01T22:40:00Z,2026-08-01T17:05:17Z,824485,total.over.line,8.0
2026-08-01T17:10:54Z,2026-08-01,11620,Pittsburgh Pirates @ Cincinnati Reds,2026-08-01T22:40:00Z,2026-08-01T17:05:17Z,824485,total.under.bets_pct,41.0
2026-08-01T17:10:54Z,2026-08-01,11620,Pittsburgh Pirates @ Cincinnati Reds,2026-08-01T22:40:00Z,2026-08-01T17:05:17Z,824485,total.under.handle_pct,63.0
2026-08-01T17:10:54Z,2026-08-01,11620,Pittsburgh Pirates @ Cincinnati Reds,2026-08-01T22:40:00Z,2026-08-01T17:05:17Z,824485,total.under.line,8.0
2026-08-01T17:10:54Z,2026-08-01,11621,Philadelphia Phillies @ Baltimore Orioles,2026-08-01T23:05:00Z,2026-08-01T17:05:17Z,824808,moneyline.home.bets_pct,24.0
2026-08-01T17:10:54Z,2026-08-01,11621,Philadelphia Phillies @ Baltimore Orioles,2026-08-01T23:05:00Z,2026-08-01T17:05:17Z,824808,moneyline.home.handle_pct,34.0
2026-08-01T17:10:54Z,2026-08-01,11621,Philadelphia Phillies @ Baltimore Orioles,2026-08-01T23:05:00Z,2026-08-01T17:05:17Z,824808,moneyline.away.bets_pct,76.0
2026-08-01T17:10:54Z,2026-08-01,11621,Philadelphia Phillies @ Baltimore Orioles,2026-08-01T23:05:00Z,2026-08-01T17:05:17Z,824808,moneyline.away.handle_pct,66.0
2026-08-01T17:10:54Z,2026-08-01,11621,Philadelphia Phillies @ Baltimore Orioles,2026-08-01T23:05:00Z,2026-08-01T17:05:17Z,824808,spread.home.bets_pct,18.0
2026-08-01T17:10:54Z,2026-08-01,11621,Philadelphia Phillies @ Baltimore Orioles,2026-08-01T23:05:00Z,2026-08-01T17:05:17Z,824808,spread.home.handle_pct,42.0
2026-08-01T17:10:54Z,2026-08-01,11621,Philadelphia Phillies @ Baltimore Orioles,2026-08-01T23:05:00Z,2026-08-01T17:05:17Z,824808,spread.home.line,1.5
2026-08-01T17:10:54Z,2026-08-01,11621,Philadelphia Phillies @ Baltimore Orioles,2026-08-01T23:05:00Z,2026-08-01T17:05:17Z,824808,spread.away.bets_pct,82.0
2026-08-01T17:10:54Z,2026-08-01,11621,Philadelphia Phillies @ Baltimore Orioles,2026-08-01T23:05:00Z,2026-08-01T17:05:17Z,824808,spread.away.handle_pct,58.0
2026-08-01T17:10:54Z,2026-08-01,11621,Philadelphia Phillies @ Baltimore Orioles,2026-08-01T23:05:00Z,2026-08-01T17:05:17Z,824808,total.over.bets_pct,36.0
2026-08-01T17:10:54Z,2026-08-01,11621,Philadelphia Phillies @ Baltimore Orioles,2026-08-01T23:05:00Z,2026-08-01T17:05:17Z,824808,total.over.handle_pct,30.0
2026-08-01T17:10:54Z,2026-08-01,11621,Philadelphia Phillies @ Baltimore Orioles,2026-08-01T23:05:00Z,2026-08-01T17:05:17Z,824808,total.over.line,8.0
2026-08-01T17:10:54Z,2026-08-01,11621,Philadelphia Phillies @ Baltimore Orioles,2026-08-01T23:05:00Z,2026-08-01T17:05:17Z,824808,total.under.bets_pct,64.0
2026-08-01T17:10:54Z,2026-08-01,11621,Philadelphia Phillies @ Baltimore Orioles,2026-08-01T23:05:00Z,2026-08-01T17:05:17Z,824808,total.under.handle_pct,70.0
2026-08-01T17:10:54Z,2026-08-01,11621,Philadelphia Phillies @ Baltimore Orioles,2026-08-01T23:05:00Z,2026-08-01T17:05:17Z,824808,total.under.line,8.0
2026-08-01T17:10:54Z,2026-08-01,11622,Texas Rangers @ Houston Astros,2026-08-01T23:10:00Z,2026-08-01T17:05:17Z,824162,moneyline.home.bets_pct,38.0
2026-08-01T17:10:54Z,2026-08-01,11622,Texas Rangers @ Houston Astros,2026-08-01T23:10:00Z,2026-08-01T17:05:17Z,824162,moneyline.home.handle_pct,64.0
2026-08-01T17:10:54Z,2026-08-01,11622,Texas Rangers @ Houston Astros,2026-08-01T23:10:00Z,2026-08-01T17:05:17Z,824162,moneyline.away.bets_pct,62.0
2026-08-01T17:10:54Z,2026-08-01,11622,Texas Rangers @ Houston Astros,2026-08-01T23:10:00Z,2026-08-01T17:05:17Z,824162,moneyline.away.handle_pct,36.0
2026-08-01T17:10:54Z,2026-08-01,11622,Texas Rangers @ Houston Astros,2026-08-01T23:10:00Z,2026-08-01T17:05:17Z,824162,spread.home.bets_pct,56.0
2026-08-01T17:10:54Z,2026-08-01,11622,Texas Rangers @ Houston Astros,2026-08-01T23:10:00Z,2026-08-01T17:05:17Z,824162,spread.home.handle_pct,42.0
2026-08-01T17:10:54Z,2026-08-01,11622,Texas Rangers @ Houston Astros,2026-08-01T23:10:00Z,2026-08-01T17:05:17Z,824162,spread.home.line,1.5
2026-08-01T17:10:54Z,2026-08-01,11622,Texas Rangers @ Houston Astros,2026-08-01T23:10:00Z,2026-08-01T17:05:17Z,824162,spread.away.bets_pct,44.0
2026-08-01T17:10:54Z,2026-08-01,11622,Texas Rangers @ Houston Astros,2026-08-01T23:10:00Z,2026-08-01T17:05:17Z,824162,spread.away.handle_pct,58.0
2026-08-01T17:10:54Z,2026-08-01,11622,Texas Rangers @ Houston Astros,2026-08-01T23:10:00Z,2026-08-01T17:05:17Z,824162,total.over.bets_pct,56.0
2026-08-01T17:10:54Z,2026-08-01,11622,Texas Rangers @ Houston Astros,2026-08-01T23:10:00Z,2026-08-01T17:05:17Z,824162,total.over.handle_pct,38.0
2026-08-01T17:10:54Z,2026-08-01,11622,Texas Rangers @ Houston Astros,2026-08-01T23:10:00Z,2026-08-01T17:05:17Z,824162,total.over.line,8.0
2026-08-01T17:10:54Z,2026-08-01,11622,Texas Rangers @ Houston Astros,2026-08-01T23:10:00Z,2026-08-01T17:05:17Z,824162,total.under.bets_pct,44.0
2026-08-01T17:10:54Z,2026-08-01,11622,Texas Rangers @ Houston Astros,2026-08-01T23:10:00Z,2026-08-01T17:05:17Z,824162,total.under.handle_pct,62.0
2026-08-01T17:10:54Z,2026-08-01,11622,Texas Rangers @ Houston Astros,2026-08-01T23:10:00Z,2026-08-01T17:05:17Z,824162,total.under.line,8.0
2026-08-01T17:10:54Z,2026-08-01,11623,Arizona Diamondbacks @ Cleveland Guardians,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824405,moneyline.home.bets_pct,66.0
2026-08-01T17:10:54Z,2026-08-01,11623,Arizona Diamondbacks @ Cleveland Guardians,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824405,moneyline.home.handle_pct,67.0
2026-08-01T17:10:54Z,2026-08-01,11623,Arizona Diamondbacks @ Cleveland Guardians,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824405,moneyline.away.bets_pct,34.0
2026-08-01T17:10:54Z,2026-08-01,11623,Arizona Diamondbacks @ Cleveland Guardians,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824405,moneyline.away.handle_pct,33.0
2026-08-01T17:10:54Z,2026-08-01,11623,Arizona Diamondbacks @ Cleveland Guardians,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824405,spread.home.bets_pct,75.0
2026-08-01T17:10:54Z,2026-08-01,11623,Arizona Diamondbacks @ Cleveland Guardians,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824405,spread.home.handle_pct,85.0
2026-08-01T17:10:54Z,2026-08-01,11623,Arizona Diamondbacks @ Cleveland Guardians,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824405,spread.away.bets_pct,25.0
2026-08-01T17:10:54Z,2026-08-01,11623,Arizona Diamondbacks @ Cleveland Guardians,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824405,spread.away.handle_pct,15.0
2026-08-01T17:10:54Z,2026-08-01,11623,Arizona Diamondbacks @ Cleveland Guardians,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824405,spread.away.line,1.5
2026-08-01T17:10:54Z,2026-08-01,11623,Arizona Diamondbacks @ Cleveland Guardians,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824405,total.over.bets_pct,22.0
2026-08-01T17:10:54Z,2026-08-01,11623,Arizona Diamondbacks @ Cleveland Guardians,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824405,total.over.handle_pct,39.0
2026-08-01T17:10:54Z,2026-08-01,11623,Arizona Diamondbacks @ Cleveland Guardians,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824405,total.over.line,8.5
2026-08-01T17:10:54Z,2026-08-01,11623,Arizona Diamondbacks @ Cleveland Guardians,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824405,total.under.bets_pct,78.0
2026-08-01T17:10:54Z,2026-08-01,11623,Arizona Diamondbacks @ Cleveland Guardians,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824405,total.under.handle_pct,61.0
2026-08-01T17:10:54Z,2026-08-01,11623,Arizona Diamondbacks @ Cleveland Guardians,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824405,total.under.line,8.5
2026-08-01T17:10:54Z,2026-08-01,11624,Washington Nationals @ Atlanta Braves,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824890,moneyline.home.bets_pct,71.0
2026-08-01T17:10:54Z,2026-08-01,11624,Washington Nationals @ Atlanta Braves,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824890,moneyline.home.handle_pct,38.0
2026-08-01T17:10:54Z,2026-08-01,11624,Washington Nationals @ Atlanta Braves,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824890,moneyline.away.bets_pct,29.0
2026-08-01T17:10:54Z,2026-08-01,11624,Washington Nationals @ Atlanta Braves,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824890,moneyline.away.handle_pct,62.0
2026-08-01T17:10:54Z,2026-08-01,11624,Washington Nationals @ Atlanta Braves,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824890,spread.home.bets_pct,80.0
2026-08-01T17:10:54Z,2026-08-01,11624,Washington Nationals @ Atlanta Braves,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824890,spread.home.handle_pct,55.0
2026-08-01T17:10:54Z,2026-08-01,11624,Washington Nationals @ Atlanta Braves,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824890,spread.away.bets_pct,20.0
2026-08-01T17:10:54Z,2026-08-01,11624,Washington Nationals @ Atlanta Braves,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824890,spread.away.handle_pct,45.0
2026-08-01T17:10:54Z,2026-08-01,11624,Washington Nationals @ Atlanta Braves,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824890,spread.away.line,1.5
2026-08-01T17:10:54Z,2026-08-01,11624,Washington Nationals @ Atlanta Braves,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824890,total.over.bets_pct,59.0
2026-08-01T17:10:54Z,2026-08-01,11624,Washington Nationals @ Atlanta Braves,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824890,total.over.handle_pct,88.0
2026-08-01T17:10:54Z,2026-08-01,11624,Washington Nationals @ Atlanta Braves,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824890,total.over.line,9.5
2026-08-01T17:10:54Z,2026-08-01,11624,Washington Nationals @ Atlanta Braves,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824890,total.under.bets_pct,41.0
2026-08-01T17:10:54Z,2026-08-01,11624,Washington Nationals @ Atlanta Braves,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824890,total.under.handle_pct,12.0
2026-08-01T17:10:54Z,2026-08-01,11624,Washington Nationals @ Atlanta Braves,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824890,total.under.line,9.5
2026-08-01T17:10:54Z,2026-08-01,11625,New York Yankees @ Chicago Cubs,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824649,moneyline.home.bets_pct,29.0
2026-08-01T17:10:54Z,2026-08-01,11625,New York Yankees @ Chicago Cubs,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824649,moneyline.home.handle_pct,86.0
2026-08-01T17:10:54Z,2026-08-01,11625,New York Yankees @ Chicago Cubs,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824649,moneyline.away.bets_pct,71.0
2026-08-01T17:10:54Z,2026-08-01,11625,New York Yankees @ Chicago Cubs,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824649,moneyline.away.handle_pct,14.0
2026-08-01T17:10:54Z,2026-08-01,11625,New York Yankees @ Chicago Cubs,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824649,spread.home.bets_pct,76.0
2026-08-01T17:10:54Z,2026-08-01,11625,New York Yankees @ Chicago Cubs,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824649,spread.home.handle_pct,96.0
2026-08-01T17:10:54Z,2026-08-01,11625,New York Yankees @ Chicago Cubs,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824649,spread.home.line,1.5
2026-08-01T17:10:54Z,2026-08-01,11625,New York Yankees @ Chicago Cubs,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824649,spread.away.bets_pct,24.0
2026-08-01T17:10:54Z,2026-08-01,11625,New York Yankees @ Chicago Cubs,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824649,spread.away.handle_pct,4.0
2026-08-01T17:10:54Z,2026-08-01,11625,New York Yankees @ Chicago Cubs,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824649,total.over.bets_pct,56.0
2026-08-01T17:10:54Z,2026-08-01,11625,New York Yankees @ Chicago Cubs,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824649,total.over.handle_pct,60.0
2026-08-01T17:10:54Z,2026-08-01,11625,New York Yankees @ Chicago Cubs,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824649,total.over.line,6.5
2026-08-01T17:10:54Z,2026-08-01,11625,New York Yankees @ Chicago Cubs,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824649,total.under.bets_pct,44.0
2026-08-01T17:10:54Z,2026-08-01,11625,New York Yankees @ Chicago Cubs,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824649,total.under.handle_pct,40.0
2026-08-01T17:10:54Z,2026-08-01,11625,New York Yankees @ Chicago Cubs,2026-08-01T23:15:00Z,2026-08-01T17:05:17Z,824649,total.under.line,6.5
