snapshot_ts_utc,snapshot_label,odds_event_id,game_pk,game_date_et,commence_time_utc,home_team,away_team,bookmaker,market,outcome,point,price_american,price_decimal
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,betonlineag,spreads,Chicago White Sox,1.5,-135,1.7407
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,betonlineag,spreads,Tampa Bay Rays,-1.5,115,2.15
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,betonlineag,totals,Over,7.5,-115,1.8696
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,betonlineag,totals,Under,7.5,-105,1.9524
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,draftkings,h2h,Chicago White Sox,,143,2.43
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,draftkings,h2h,Tampa Bay Rays,,-173,1.578
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,draftkings,spreads,Chicago White Sox,1.5,-147,1.6803
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,draftkings,spreads,Tampa Bay Rays,-1.5,121,2.21
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,draftkings,totals,Over,7.5,-114,1.8772
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,draftkings,totals,Under,7.5,-105,1.9524
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,betmgm,h2h,Chicago White Sox,,145,2.45
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,betmgm,h2h,Tampa Bay Rays,,-175,1.5714
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,betmgm,spreads,Chicago White Sox,1.5,-145,1.6897
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,betmgm,spreads,Tampa Bay Rays,-1.5,118,2.18
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,betmgm,totals,Over,7.5,-115,1.8696
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,betmgm,totals,Under,7.5,-105,1.9524
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,bovada,h2h,Chicago White Sox,,141,2.41
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,bovada,h2h,Tampa Bay Rays,,-170,1.5882
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,bovada,spreads,Chicago White Sox,1.5,-140,1.7143
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,bovada,spreads,Tampa Bay Rays,-1.5,120,2.2
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,bovada,totals,Over,7.5,-115,1.8696
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,bovada,totals,Under,7.5,-105,1.9524
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,betus,h2h,Chicago White Sox,,149,2.49
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,betus,h2h,Tampa Bay Rays,,-168,1.5952
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,betus,spreads,Chicago White Sox,1.5,-145,1.6897
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,betus,spreads,Tampa Bay Rays,-1.5,125,2.25
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,betus,totals,Over,7.5,-115,1.8696
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,betus,totals,Under,7.5,-105,1.9524
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,betrivers,h2h,Chicago White Sox,,148,2.48
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,betrivers,h2h,Tampa Bay Rays,,-177,1.565
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,betrivers,spreads,Chicago White Sox,1.5,-157,1.6369
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,betrivers,spreads,Tampa Bay Rays,-1.5,130,2.3
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,betrivers,totals,Over,7.5,-117,1.8547
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,betrivers,totals,Under,7.5,-103,1.9709
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,fanduel,h2h,Miami Marlins,,120,2.2
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,fanduel,h2h,New York Mets,,-128,1.7812
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,fanduel,spreads,Miami Marlins,1.5,-184,1.5435
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,fanduel,spreads,New York Mets,-1.5,152,2.52
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,fanduel,totals,Over,9.0,-105,1.9524
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,fanduel,totals,Under,9.0,-115,1.8696
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,mybookieag,h2h,Miami Marlins,,113,2.13
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,mybookieag,h2h,New York Mets,,-133,1.7519
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,mybookieag,spreads,Miami Marlins,1.5,-183,1.5464
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,mybookieag,spreads,New York Mets,-1.5,154,2.54
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,mybookieag,totals,Over,9.0,-106,1.9434
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,mybookieag,totals,Under,9.0,-115,1.8696
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,betonlineag,h2h,Miami Marlins,,118,2.18
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,betonlineag,h2h,New York Mets,,-130,1.7692
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,betonlineag,spreads,Miami Marlins,1.5,-180,1.5556
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,betonlineag,spreads,New York Mets,-1.5,157,2.57
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,betonlineag,totals,Over,9.0,-105,1.9524
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,betonlineag,totals,Under,9.0,-115,1.8696
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,lowvig,h2h,Miami Marlins,,118,2.18
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,lowvig,h2h,New York Mets,,-130,1.7692
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,lowvig,spreads,Miami Marlins,1.5,-180,1.5556
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,lowvig,spreads,New York Mets,-1.5,158,2.58
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,lowvig,totals,Over,9.0,-102,1.9804
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,lowvig,totals,Under,9.0,-113,1.885
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,draftkings,h2h,Miami Marlins,,113,2.13
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,draftkings,h2h,New York Mets,,-136,1.7353
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,draftkings,spreads,Miami Marlins,1.5,-186,1.5376
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,draftkings,spreads,New York Mets,-1.5,153,2.53
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,draftkings,totals,Over,9.0,-105,1.9524
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,draftkings,totals,Under,9.0,-114,1.8772
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,betmgm,h2h,Miami Marlins,,110,2.1
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,betmgm,h2h,New York Mets,,-135,1.7407
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,betmgm,spreads,Miami Marlins,1.5,-190,1.5263
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,betmgm,spreads,New York Mets,-1.5,155,2.55
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,betmgm,totals,Over,9.0,-105,1.9524
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,betmgm,totals,Under,9.0,-115,1.8696
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,bovada,h2h,Miami Marlins,,112,2.12
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,bovada,h2h,New York Mets,,-134,1.7463
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,bovada,spreads,Miami Marlins,1.5,-185,1.5405
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,bovada,spreads,New York Mets,-1.5,160,2.6
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,bovada,totals,Over,9.0,100,2.0
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,bovada,totals,Under,9.0,-120,1.8333
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,betus,h2h,Miami Marlins,,118,2.18
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,betus,h2h,New York Mets,,-130,1.7692
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,betus,spreads,Miami Marlins,1.5,-180,1.5556
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,betus,spreads,New York Mets,-1.5,156,2.56
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,betus,totals,Over,9.0,-105,1.9524
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,betus,totals,Under,9.0,-115,1.8696
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,betrivers,h2h,Miami Marlins,,110,2.1
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,betrivers,h2h,New York Mets,,-127,1.7874
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,betrivers,spreads,Miami Marlins,1.5,-195,1.5128
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,betrivers,spreads,New York Mets,-1.5,155,2.55
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,betrivers,totals,Over,9.0,-108,1.9259
2026-08-01T16:26:31Z,midday,84746342d2944e433747b81eda041fa8,823594.0,2026-08-01,2026-08-01T20:11:00Z,New York Mets,Miami Marlins,betrivers,totals,Under,9.0,-110,1.9091
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,fanduel,h2h,Minnesota Twins,,146,2.46
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,fanduel,h2h,Seattle Mariners,,-158,1.6329
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,fanduel,spreads,Minnesota Twins,1.5,-162,1.6173
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,fanduel,spreads,Seattle Mariners,-1.5,134,2.34
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,fanduel,totals,Over,7.5,100,2.0
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,fanduel,totals,Under,7.5,-122,1.8197
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,mybookieag,h2h,Minnesota Twins,,142,2.42
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,mybookieag,h2h,Seattle Mariners,,-168,1.5952
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,mybookieag,spreads,Minnesota Twins,1.5,-155,1.6452
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,mybookieag,spreads,Seattle Mariners,-1.5,131,2.31
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,mybookieag,totals,Over,7.0,-125,1.8
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,mybookieag,totals,Under,7.0,102,2.02
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,betonlineag,h2h,Minnesota Twins,,145,2.45
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,betonlineag,h2h,Seattle Mariners,,-160,1.625
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,betonlineag,spreads,Minnesota Twins,1.5,-150,1.6667
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,betonlineag,spreads,Seattle Mariners,-1.5,130,2.3
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,betonlineag,totals,Over,7.5,100,2.0
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,betonlineag,totals,Under,7.5,-120,1.8333
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,lowvig,h2h,Minnesota Twins,,145,2.45
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,lowvig,h2h,Seattle Mariners,,-160,1.625
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,lowvig,spreads,Minnesota Twins,1.5,-149,1.6711
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,lowvig,spreads,Seattle Mariners,-1.5,132,2.32
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,lowvig,totals,Over,7.5,103,2.03
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,lowvig,totals,Under,7.5,-118,1.8475
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,draftkings,h2h,Minnesota Twins,,141,2.41
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,draftkings,h2h,Seattle Mariners,,-171,1.5848
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,draftkings,spreads,Minnesota Twins,1.5,-155,1.6452
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,draftkings,spreads,Seattle Mariners,-1.5,129,2.29
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,draftkings,totals,Over,7.5,101,2.01
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,draftkings,totals,Under,7.5,-122,1.8197
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,betmgm,h2h,Minnesota Twins,,140,2.4
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,betmgm,h2h,Seattle Mariners,,-170,1.5882
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,betmgm,totals,Over,7.5,100,2.0
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,betmgm,totals,Under,7.5,-120,1.8333
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,bovada,h2h,Minnesota Twins,,142,2.42
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,bovada,h2h,Seattle Mariners,,-172,1.5814
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,bovada,spreads,Minnesota Twins,1.5,-150,1.6667
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,bovada,spreads,Seattle Mariners,-1.5,130,2.3
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,bovada,totals,Over,7.0,-125,1.8
2026-08-01T16:26:31Z,midday,2dba5e88d89d78ac32b8892ae2214bb9,823109.0,2026-08-01,2026-08-01T20:11:00Z,Seattle Mariners,Minnesota Twins,bovada,totals,Under,7.0,105,2.05
