config_id,day_map,min_move_cents,evenly_matched_max_abs_ml,heavy_fav_abs_ml,split,n_bets,wins,losses,pushes,profit,roi
VPVVVP-m10-e130-h200,VPVVVP,10,130,200,valid,1259,563,696,0,-9204.83,-7.31
VPVVVP-m10-e130-h250,VPVVVP,10,130,250,train,7625,3568,4057,0,-22448.57,-2.94
VPVVVP-m10-e130-h250,VPVVVP,10,130,250,valid,1259,563,696,0,-9204.83,-7.31
VPVVVP-m10-e130-h300,VPVVVP,10,130,300,train,7625,3568,4057,0,-22448.57,-2.94
VPVVVP-m10-e130-h300,VPVVVP,10,130,300,valid,1259,563,696,0,-9204.83,-7.31
VPVVVP-m10-e140-h200,VPVVVP,10,140,200,train,7625,3537,4088,0,-22758.75,-2.98
VPVVVP-m10-e140-h200,VPVVVP,10,140,200,valid,1259,556,703,0,-9613.03,-7.64
VPVVVP-m10-e140-h250,VPVVVP,10,140,250,train,7625,3537,4088,0,-22758.75,-2.98
VPVVVP-m10-e140-h250,VPVVVP,10,140,250,valid,1259,556,703,0,-9613.03,-7.64
VPVVVP-m10-e140-h300,VPVVVP,10,140,300,train,7625,3537,4088,0,-22758.75,-2.98
VPVVVP-m10-e140-h300,VPVVVP,10,140,300,valid,1259,556,703,0,-9613.03,-7.64
VPVVVP-m15-e120-h200,VPVVVP,15,120,200,train,5453,2538,2915,0,-22421.93,-4.11
VPVVVP-m15-e120-h200,VPVVVP,15,120,200,valid,905,415,490,0,-6262.95,-6.92
VPVVVP-m15-e120-h250,VPVVVP,15,120,250,train,5453,2538,2915,0,-22421.93,-4.11
VPVVVP-m15-e120-h250,VPVVVP,15,120,250,valid,905,415,490,0,-6262.95,-6.92
VPVVVP-m15-e120-h300,VPVVVP,15,120,300,train,5453,2538,2915,0,-22421.93,-4.11
VPVVVP-m15-e120-h300,VPVVVP,15,120,300,valid,905,415,490,0,-6262.95,-6.92
VPVVVP-m15-e130-h200,VPVVVP,15,130,200,train,5453,2526,2927,0,-20928.37,-3.84
VPVVVP-m15-e130-h200,VPVVVP,15,130,200,valid,905,406,499,0,-7237.96,-8.0
VPVVVP-m15-e130-h250,VPVVVP,15,130,250,train,5453,2526,2927,0,-20928.37,-3.84
VPVVVP-m15-e130-h250,VPVVVP,15,130,250,valid,905,406,499,0,-7237.96,-8.0
VPVVVP-m15-e130-h300,VPVVVP,15,130,300,train,5453,2526,2927,0,-20928.37,-3.84
VPVVVP-m15-e130-h300,VPVVVP,15,130,300,valid,905,406,499,0,-7237.96,-8.0
VPVVVP-m15-e140-h200,VPVVVP,15,140,200,train,5453,2509,2944,0,-20506.8,-3.76
VPVVVP-m15-e140-h200,VPVVVP,15,140,200,valid,905,398,507,0,-8141.34,-9.0
VPVVVP-m15-e140-h250,VPVVVP,15,140,250,train,5453,2509,2944,0,-20506.8,-3.76
VPVVVP-m15-e140-h250,VPVVVP,15,140,250,valid,905,398,507,0,-8141.34,-9.0
VPVVVP-m15-e140-h300,VPVVVP,15,140,300,train,5453,2509,2944,0,-20506.8,-3.76
VPVVVP-m15-e140-h300,VPVVVP,15,140,300,valid,905,398,507,0,-8141.34,-9.0
VPVVVP-m20-e120-h200,VPVVVP,20,120,200,train,3925,1791,2134,0,-22016.54,-5.61
VPVVVP-m20-e120-h200,VPVVVP,20,120,200,valid,663,305,358,0,-4511.95,-6.81
VPVVVP-m20-e120-h250,VPVVVP,20,120,250,train,3925,1791,2134,0,-22016.54,-5.61
VPVVVP-m20-e120-h250,VPVVVP,20,120,250,valid,663,305,358,0,-4511.95,-6.81
VPVVVP-m20-e120-h300,VPVVVP,20,120,300,train,3925,1791,2134,0,-22016.54,-5.61
VPVVVP-m20-e120-h300,VPVVVP,20,120,300,valid,663,305,358,0,-4511.95,-6.81
VPVVVP-m20-e130-h200,VPVVVP,20,130,200,train,3925,1787,2138,0,-20433.93,-5.21
VPVVVP-m20-e130-h200,VPVVVP,20,130,200,valid,663,298,365,0,-5534.54,-8.35
VPVVVP-m20-e130-h250,VPVVVP,20,130,250,train,3925,1787,2138,0,-20433.93,-5.21
VPVVVP-m20-e130-h250,VPVVVP,20,130,250,valid,663,298,365,0,-5534.54,-8.35
VPVVVP-m20-e130-h300,VPVVVP,20,130,300,train,3925,1787,2138,0,-20433.93,-5.21
VPVVVP-m20-e130-h300,VPVVVP,20,130,300,valid,663,298,365,0,-5534.54,-8.35
VPVVVP-m20-e140-h200,VPVVVP,20,140,200,train,3925,1773,2152,0,-20806.93,-5.3
VPVVVP-m20-e140-h200,VPVVVP,20,140,200,valid,663,293,370,0,-6026.93,-9.09
VPVVVP-m20-e140-h250,VPVVVP,20,140,250,train,3925,1773,2152,0,-20806.93,-5.3
VPVVVP-m20-e140-h250,VPVVVP,20,140,250,valid,663,293,370,0,-6026.93,-9.09
VPVVVP-m20-e140-h300,VPVVVP,20,140,300,train,3925,1773,2152,0,-20806.93,-5.3
VPVVVP-m20-e140-h300,VPVVVP,20,140,300,valid,663,293,370,0,-6026.93,-9.09
VPVVVV-m5-e120-h200,VPVVVV,5,120,200,train,10110,4476,5634,0,-30705.5,-3.04
VPVVVV-m5-e120-h200,VPVVVV,5,120,200,valid,1699,718,981,0,-9220.53,-5.43
VPVVVV-m5-e120-h250,VPVVVV,5,120,250,train,10110,4476,5634,0,-30705.5,-3.04
VPVVVV-m5-e120-h250,VPVVVV,5,120,250,valid,1699,718,981,0,-9220.53,-5.43
VPVVVV-m5-e120-h300,VPVVVV,5,120,300,train,10110,4476,5634,0,-30705.5,-3.04
VPVVVV-m5-e120-h300,VPVVVV,5,120,300,valid,1699,718,981,0,-9220.53,-5.43
VPVVVV-m5-e130-h200,VPVVVV,5,130,200,train,10110,4440,5670,0,-33799.64,-3.34
VPVVVV-m5-e130-h200,VPVVVV,5,130,200,valid,1699,717,982,0,-8736.57,-5.14
VPVVVV-m5-e130-h250,VPVVVV,5,130,250,train,10110,4440,5670,0,-33799.64,-3.34
VPVVVV-m5-e130-h250,VPVVVV,5,130,250,valid,1699,717,982,0,-8736.57,-5.14
VPVVVV-m5-e130-h300,VPVVVV,5,130,300,train,10110,4440,5670,0,-33799.64,-3.34
VPVVVV-m5-e130-h300,VPVVVV,5,130,300,valid,1699,717,982,0,-8736.57,-5.14
VPVVVV-m5-e140-h200,VPVVVV,5,140,200,train,10110,4438,5672,0,-30399.33,-3.01
VPVVVV-m5-e140-h200,VPVVVV,5,140,200,valid,1699,710,989,0,-9370.37,-5.52
VPVVVV-m5-e140-h250,VPVVVV,5,140,250,train,10110,4438,5672,0,-30399.33,-3.01
VPVVVV-m5-e140-h250,VPVVVV,5,140,250,valid,1699,710,989,0,-9370.37,-5.52
VPVVVV-m5-e140-h300,VPVVVV,5,140,300,train,10110,4438,5672,0,-30399.33,-3.01
VPVVVV-m5-e140-h300,VPVVVV,5,140,300,valid,1699,710,989,0,-9370.37,-5.52
VPVVVV-m10-e120-h200,VPVVVV,10,120,200,train,7625,3332,4293,0,-28471.96,-3.73
VPVVVV-m10-e120-h200,VPVVVV,10,120,200,valid,1259,531,728,0,-7054.43,-5.6
VPVVVV-m10-e120-h250,VPVVVV,10,120,250,train,7625,3332,4293,0,-28471.96,-3.73
VPVVVV-m10-e120-h250,VPVVVV,10,120,250,valid,1259,531,728,0,-7054.43,-5.6
VPVVVV-m10-e120-h300,VPVVVV,10,120,300,train,7625,3332,4293,0,-28471.96,-3.73
VPVVVV-m10-e120-h300,VPVVVV,10,120,300,valid,1259,531,728,0,-7054.43,-5.6
VPVVVV-m10-e130-h200,VPVVVV,10,130,200,train,7625,3312,4313,0,-29704.58,-3.9
VPVVVV-m10-e130-h200,VPVVVV,10,130,200,valid,1259,530,729,0,-6751.53,-5.36
VPVVVV-m10-e130-h250,VPVVVV,10,130,250,train,7625,3312,4313,0,-29704.58,-3.9
VPVVVV-m10-e130-h250,VPVVVV,10,130,250,valid,1259,530,729,0,-6751.53,-5.36
VPVVVV-m10-e130-h300,VPVVVV,10,130,300,train,7625,3312,4313,0,-29704.58,-3.9
VPVVVV-m10-e130-h300,VPVVVV,10,130,300,valid,1259,530,729,0,-6751.53,-5.36
VPVVVV-m10-e140-h200,VPVVVV,10,140,200,train,7625,3305,4320,0,-28502.69,-3.74
VPVVVV-m10-e140-h200,VPVVVV,10,140,200,valid,1259,523,736,0,-7649.52,-6.08
VPVVVV-m10-e140-h250,VPVVVV,10,140,250,train,7625,3305,4320,0,-28502.69,-3.74
VPVVVV-m10-e140-h250,VPVVVV,10,140,250,valid,1259,523,736,0,-7649.52,-6.08
VPVVVV-m10-e140-h300,VPVVVV,10,140,300,train,7625,3305,4320,0,-28502.69,-3.74
VPVVVV-m10-e140-h300,VPVVVV,10,140,300,valid,1259,523,736,0,-7649.52,-6.08
VPVVVV-m15-e120-h200,VPVVVV,15,120,200,train,5453,2343,3110,0,-26480.22,-4.86
VPVVVV-m15-e120-h200,VPVVVV,15,120,200,valid,905,379,526,0,-5571.81,-6.16
VPVVVV-m15-e120-h250,VPVVVV,15,120,250,train,5453,2343,3110,0,-26480.22,-4.86
VPVVVV-m15-e120-h250,VPVVVV,15,120,250,valid,905,379,526,0,-5571.81,-6.16
VPVVVV-m15-e120-h300,VPVVVV,15,120,300,train,5453,2343,3110,0,-26480.22,-4.86
VPVVVV-m15-e120-h300,VPVVVV,15,120,300,valid,905,379,526,0,-5571.81,-6.16
VPVVVV-m15-e130-h200,VPVVVV,15,130,200,train,5453,2331,3122,0,-27035.27,-4.96
VPVVVV-m15-e130-h200,VPVVVV,15,130,200,valid,905,380,525,0,-5021.75,-5.55
VPVVVV-m15-e130-h250,VPVVVV,15,130,250,train,5453,2331,3122,0,-27035.27,-4.96
VPVVVV-m15-e130-h250,VPVVVV,15,130,250,valid,905,380,525,0,-5021.75,-5.55
VPVVVV-m15-e130-h300,VPVVVV,15,130,300,train,5453,2331,3122,0,-27035.27,-4.96
VPVVVV-m15-e130-h300,VPVVVV,15,130,300,valid,905,380,525,0,-5021.75,-5.55
VPVVVV-m15-e140-h200,VPVVVV,15,140,200,train,5453,2332,3121,0,-25429.84,-4.66
VPVVVV-m15-e140-h200,VPVVVV,15,140,200,valid,905,375,530,0,-5678.35,-6.27
VPVVVV-m15-e140-h250,VPVVVV,15,140,250,train,5453,2332,3121,0,-25429.84,-4.66
VPVVVV-m15-e140-h250,VPVVVV,15,140,250,valid,905,375,530,0,-5678.35,-6.27
VPVVVV-m15-e140-h300,VPVVVV,15,140,300,train,5453,2332,3121,0,-25429.84,-4.66
VPVVVV-m15-e140-h300,VPVVVV,15,140,300,valid,905,375,530,0,-5678.35,-6.27
VPVVVV-m20-e120-h200,VPVVVV,20,120,200,train,3925,1650,2275,0,-24319.24,-6.2
VPVVVV-m20-e120-h200,VPVVVV,20,120,200,valid,663,278,385,0,-3991.7,-6.02
VPVVVV-m20-e120-h250,VPVVVV,20,120,250,train,3925,1650,2275,0,-24319.24,-6.2
VPVVVV-m20-e120-h250,VPVVVV,20,120,250,valid,663,278,385,0,-3991.7,-6.02
VPVVVV-m20-e120-h300,VPVVVV,20,120,300,train,3925,1650,2275,0,-24319.24,-6.2
VPVVVV-m20-e120-h300,VPVVVV,20,120,300,valid,663,278,385,0,-3991.7,-6.02
VPVVVV-m20-e130-h200,VPVVVV,20,130,200,train,3925,1644,2281,0,-24379.23,-6.21
VPVVVV-m20-e130-h200,VPVVVV,20,130,200,valid,663,279,384,0,-3659.51,-5.52
VPVVVV-m20-e130-h250,VPVVVV,20,130,250,train,3925,1644,2281,0,-24379.23,-6.21
VPVVVV-m20-e130-h250,VPVVVV,20,130,250,valid,663,279,384,0,-3659.51,-5.52
VPVVVV-m20-e130-h300,VPVVVV,20,130,300,train,3925,1644,2281,0,-24379.23,-6.21
VPVVVV-m20-e130-h300,VPVVVV,20,130,300,valid,663,279,384,0,-3659.51,-5.52
VPVVVV-m20-e140-h200,VPVVVV,20,140,200,train,3925,1642,2283,0,-23908.51,-6.09
VPVVVV-m20-e140-h200,VPVVVV,20,140,200,valid,663,274,389,0,-4425.72,-6.68
VPVVVV-m20-e140-h250,VPVVVV,20,140,250,train,3925,1642,2283,0,-23908.51,-6.09
VPVVVV-m20-e140-h250,VPVVVV,20,140,250,valid,663,274,389,0,-4425.72,-6.68
VPVVVV-m20-e140-h300,VPVVVV,20,140,300,train,3925,1642,2283,0,-23908.51,-6.09
VPVVVV-m20-e140-h300,VPVVVV,20,140,300,valid,663,274,389,0,-4425.72,-6.68
VVPPPP-m5-e120-h200,VVPPPP,5,120,200,train,10110,5361,4749,0,-18008.33,-1.78
VVPPPP-m5-e120-h200,VVPPPP,5,120,200,valid,1699,947,752,0,4887.83,2.88
VVPPPP-m5-e120-h250,VVPPPP,5,120,250,train,10110,5361,4749,0,-18008.33,-1.78
VVPPPP-m5-e120-h250,VVPPPP,5,120,250,valid,1699,947,752,0,4887.83,2.88
VVPPPP-m5-e120-h300,VVPPPP,5,120,300,train,10110,5361,4749,0,-18008.33,-1.78
VVPPPP-m5-e120-h300,VVPPPP,5,120,300,valid,1699,947,752,0,4887.83,2.88
VVPPPP-m5-e130-h200,VVPPPP,5,130,200,train,10110,5276,4834,0,-18225.46,-1.8
VVPPPP-m5-e130-h200,VVPPPP,5,130,200,valid,1699,921,778,0,2419.42,1.42
VVPPPP-m5-e130-h250,VVPPPP,5,130,250,train,10110,5276,4834,0,-18225.46,-1.8
VVPPPP-m5-e130-h250,VVPPPP,5,130,250,valid,1699,921,778,0,2419.42,1.42
VVPPPP-m5-e130-h300,VVPPPP,5,130,300,train,10110,5276,4834,0,-18225.46,-1.8
VVPPPP-m5-e130-h300,VVPPPP,5,130,300,valid,1699,921,778,0,2419.42,1.42
VVPPPP-m5-e140-h200,VVPPPP,5,140,200,train,10110,5177,4933,0,-20225.86,-2.0
VVPPPP-m5-e140-h200,VVPPPP,5,140,200,valid,1699,896,803,0,-76.21,-0.04
VVPPPP-m5-e140-h250,VVPPPP,5,140,250,train,10110,5177,4933,0,-20225.86,-2.0
VVPPPP-m5-e140-h250,VVPPPP,5,140,250,valid,1699,896,803,0,-76.21,-0.04
VVPPPP-m5-e140-h300,VVPPPP,5,140,300,train,10110,5177,4933,0,-20225.86,-2.0
VVPPPP-m5-e140-h300,VVPPPP,5,140,300,valid,1699,896,803,0,-76.21,-0.04
VVPPPP-m10-e120-h200,VVPPPP,10,120,200,train,7625,4052,3573,0,-16824.38,-2.21
VVPPPP-m10-e120-h200,VVPPPP,10,120,200,valid,1259,703,556,0,3941.77,3.13
VVPPPP-m10-e120-h250,VVPPPP,10,120,250,train,7625,4052,3573,0,-16824.38,-2.21
VVPPPP-m10-e120-h250,VVPPPP,10,120,250,valid,1259,703,556,0,3941.77,3.13
VVPPPP-m10-e120-h300,VVPPPP,10,120,300,train,7625,4052,3573,0,-16824.38,-2.21
VVPPPP-m10-e120-h300,VVPPPP,10,120,300,valid,1259,703,556,0,3941.77,3.13
VVPPPP-m10-e130-h200,VVPPPP,10,130,200,train,7625,4018,3607,0,-11530.33,-1.51
VVPPPP-m10-e130-h200,VVPPPP,10,130,200,valid,1259,695,564,0,4150.24,3.3
VVPPPP-m10-e130-h250,VVPPPP,10,130,250,train,7625,4018,3607,0,-11530.33,-1.51
VVPPPP-m10-e130-h250,VVPPPP,10,130,250,valid,1259,695,564,0,4150.24,3.3
VVPPPP-m10-e130-h300,VVPPPP,10,130,300,train,7625,4018,3607,0,-11530.33,-1.51
VVPPPP-m10-e130-h300,VVPPPP,10,130,300,valid,1259,695,564,0,4150.24,3.3
VVPPPP-m10-e140-h200,VVPPPP,10,140,200,train,7625,3947,3678,0,-12993.4,-1.7
VVPPPP-m10-e140-h200,VVPPPP,10,140,200,valid,1259,672,587,0,1217.35,0.97
VVPPPP-m10-e140-h250,VVPPPP,10,140,250,train,7625,3947,3678,0,-12993.4,-1.7
VVPPPP-m10-e140-h250,VVPPPP,10,140,250,valid,1259,672,587,0,1217.35,0.97
VVPPPP-m10-e140-h300,VVPPPP,10,140,300,train,7625,3947,3678,0,-12993.4,-1.7
VVPPPP-m10-e140-h300,VVPPPP,10,140,300,valid,1259,672,587,0,1217.35,0.97
VVPPPP-m15-e120-h200,VVPPPP,15,120,200,train,5453,2909,2544,0,-12596.79,-2.31
VVPPPP-m15-e120-h200,VVPPPP,15,120,200,valid,905,506,399,0,1740.87,1.92
VVPPPP-m15-e120-h250,VVPPPP,15,120,250,train,5453,2909,2544,0,-12596.79,-2.31
VVPPPP-m15-e120-h250,VVPPPP,15,120,250,valid,905,506,399,0,1740.87,1.92
VVPPPP-m15-e120-h300,VVPPPP,15,120,300,train,5453,2909,2544,0,-12596.79,-2.31
VVPPPP-m15-e120-h300,VVPPPP,15,120,300,valid,905,506,399,0,1740.87,1.92
VVPPPP-m15-e130-h200,VVPPPP,15,130,200,train,5453,2908,2545,0,-5229.42,-0.96
VVPPPP-m15-e130-h200,VVPPPP,15,130,200,valid,905,493,412,0,471.53,0.52
VVPPPP-m15-e130-h250,VVPPPP,15,130,250,train,5453,2908,2545,0,-5229.42,-0.96
VVPPPP-m15-e130-h250,VVPPPP,15,130,250,valid,905,493,412,0,471.53,0.52
VVPPPP-m15-e130-h300,VVPPPP,15,130,300,train,5453,2908,2545,0,-5229.42,-0.96
VVPPPP-m15-e130-h300,VVPPPP,15,130,300,valid,905,493,412,0,471.53,0.52
VVPPPP-m15-e140-h200,VVPPPP,15,140,200,train,5453,2872,2581,0,-3696.97,-0.68
VVPPPP-m15-e140-h200,VVPPPP,15,140,200,valid,905,474,431,0,-2133.38,-2.36
VVPPPP-m15-e140-h250,VVPPPP,15,140,250,train,5453,2872,2581,0,-3696.97,-0.68
VVPPPP-m15-e140-h250,VVPPPP,15,140,250,valid,905,474,431,0,-2133.38,-2.36
VVPPPP-m15-e140-h300,VVPPPP,15,140,300,train,5453,2872,2581,0,-3696.97,-0.68
VVPPPP-m15-e140-h300,VVPPPP,15,140,300,valid,905,474,431,0,-2133.38,-2.36
VVPPPP-m20-e120-h200,VVPPPP,20,120,200,train,3925,2080,1845,0,-14233.02,-3.63
VVPPPP-m20-e120-h200,VVPPPP,20,120,200,valid,663,370,293,0,634.59,0.96
VVPPPP-m20-e120-h250,VVPPPP,20,120,250,train,3925,2080,1845,0,-14233.02,-3.63
VVPPPP-m20-e120-h250,VVPPPP,20,120,250,valid,663,370,293,0,634.59,0.96
VVPPPP-m20-e120-h300,VVPPPP,20,120,300,train,3925,2080,1845,0,-14233.02,-3.63
VVPPPP-m20-e120-h300,VVPPPP,20,120,300,valid,663,370,293,0,634.59,0.96
VVPPPP-m20-e130-h200,VVPPPP,20,130,200,train,3925,2090,1835,0,-7991.66,-2.04
VVPPPP-m20-e130-h200,VVPPPP,20,130,200,valid,663,357,306,0,-1236.73,-1.87
VVPPPP-m20-e130-h250,VVPPPP,20,130,250,train,3925,2090,1835,0,-7991.66,-2.04
VVPPPP-m20-e130-h250,VVPPPP,20,130,250,valid,663,357,306,0,-1236.73,-1.87
VVPPPP-m20-e130-h300,VVPPPP,20,130,300,train,3925,2090,1835,0,-7991.66,-2.04
VVPPPP-m20-e130-h300,VVPPPP,20,130,300,valid,663,357,306,0,-1236.73,-1.87
VVPPPP-m20-e140-h200,VVPPPP,20,140,200,train,3925,2062,1863,0,-7792.27,-1.99
VVPPPP-m20-e140-h200,VVPPPP,20,140,200,valid,663,345,318,0,-2682.92,-4.05
VVPPPP-m20-e140-h250,VVPPPP,20,140,250,train,3925,2062,1863,0,-7792.27,-1.99
VVPPPP-m20-e140-h250,VVPPPP,20,140,250,valid,663,345,318,0,-2682.92,-4.05
VVPPPP-m20-e140-h300,VVPPPP,20,140,300,train,3925,2062,1863,0,-7792.27,-1.99
VVPPPP-m20-e140-h300,VVPPPP,20,140,300,valid,663,345,318,0,-2682.92,-4.05
VVPPPV-m5-e120-h200,VVPPPV,5,120,200,train,10110,5045,5065,0,-21809.21,-2.16
VVPPPV-m5-e120-h200,VVPPPV,5,120,200,valid,1699,894,805,0,6586.89,3.88
VVPPPV-m5-e120-h250,VVPPPV,5,120,250,train,10110,5045,5065,0,-21809.21,-2.16
VVPPPV-m5-e120-h250,VVPPPV,5,120,250,valid,1699,894,805,0,6586.89,3.88
VVPPPV-m5-e120-h300,VVPPPV,5,120,300,train,10110,5045,5065,0,-21809.21,-2.16
VVPPPV-m5-e120-h300,VVPPPV,5,120,300,valid,1699,894,805,0,6586.89,3.88
VVPPPV-m5-e130-h200,VVPPPV,5,130,200,train,10110,4978,5132,0,-22817.38,-2.26
VVPPPV-m5-e130-h200,VVPPPV,5,130,200,valid,1699,880,819,0,5714.66,3.36
VVPPPV-m5-e130-h250,VVPPPV,5,130,250,train,10110,4978,5132,0,-22817.38,-2.26
VVPPPV-m5-e130-h250,VVPPPV,5,130,250,valid,1699,880,819,0,5714.66,3.36
VVPPPV-m5-e130-h300,VVPPPV,5,130,300,train,10110,4978,5132,0,-22817.38,-2.26
VVPPPV-m5-e130-h300,VVPPPV,5,130,300,valid,1699,880,819,0,5714.66,3.36
VVPPPV-m5-e140-h200,VVPPPV,5,140,200,train,10110,4915,5195,0,-22173.09,-2.19
VVPPPV-m5-e140-h200,VVPPPV,5,140,200,valid,1699,854,845,0,2254.7,1.33
VVPPPV-m5-e140-h250,VVPPPV,5,140,250,train,10110,4915,5195,0,-22173.09,-2.19
VVPPPV-m5-e140-h250,VVPPPV,5,140,250,valid,1699,854,845,0,2254.7,1.33
VVPPPV-m5-e140-h300,VVPPPV,5,140,300,train,10110,4915,5195,0,-22173.09,-2.19
VVPPPV-m5-e140-h300,VVPPPV,5,140,300,valid,1699,854,845,0,2254.7,1.33
VVPPPV-m10-e120-h200,VVPPPV,10,120,200,train,7625,3792,3833,0,-21536.26,-2.82
VVPPPV-m10-e120-h200,VVPPPV,10,120,200,valid,1259,662,597,0,5372.43,4.27
VVPPPV-m10-e120-h250,VVPPPV,10,120,250,train,7625,3792,3833,0,-21536.26,-2.82
VVPPPV-m10-e120-h250,VVPPPV,10,120,250,valid,1259,662,597,0,5372.43,4.27
VVPPPV-m10-e120-h300,VVPPPV,10,120,300,train,7625,3792,3833,0,-21536.26,-2.82
VVPPPV-m10-e120-h300,VVPPPV,10,120,300,valid,1259,662,597,0,5372.43,4.27
VVPPPV-m10-e130-h200,VVPPPV,10,130,200,train,7625,3762,3863,0,-18786.34,-2.46
VVPPPV-m10-e130-h200,VVPPPV,10,130,200,valid,1259,662,597,0,6603.54,5.25
VVPPPV-m10-e130-h250,VVPPPV,10,130,250,train,7625,3762,3863,0,-18786.34,-2.46
VVPPPV-m10-e130-h250,VVPPPV,10,130,250,valid,1259,662,597,0,6603.54,5.25
VVPPPV-m10-e130-h300,VVPPPV,10,130,300,train,7625,3762,3863,0,-18786.34,-2.46
VVPPPV-m10-e130-h300,VVPPPV,10,130,300,valid,1259,662,597,0,6603.54,5.25
VVPPPV-m10-e140-h200,VVPPPV,10,140,200,train,7625,3715,3910,0,-18737.34,-2.46
VVPPPV-m10-e140-h200,VVPPPV,10,140,200,valid,1259,639,620,0,3180.86,2.53
VVPPPV-m10-e140-h250,VVPPPV,10,140,250,train,7625,3715,3910,0,-18737.34,-2.46
VVPPPV-m10-e140-h250,VVPPPV,10,140,250,valid,1259,639,620,0,3180.86,2.53
VVPPPV-m10-e140-h300,VVPPPV,10,140,300,train,7625,3715,3910,0,-18737.34,-2.46
VVPPPV-m10-e140-h300,VVPPPV,10,140,300,valid,1259,639,620,0,3180.86,2.53
VVPPPV-m15-e120-h200,VVPPPV,15,120,200,train,5453,2714,2739,0,-16655.08,-3.05
VVPPPV-m15-e120-h200,VVPPPV,15,120,200,valid,905,470,435,0,2432.01,2.69
VVPPPV-m15-e120-h250,VVPPPV,15,120,250,train,5453,2714,2739,0,-16655.08,-3.05
VVPPPV-m15-e120-h250,VVPPPV,15,120,250,valid,905,470,435,0,2432.01,2.69
VVPPPV-m15-e120-h300,VVPPPV,15,120,300,train,5453,2714,2739,0,-16655.08,-3.05
VVPPPV-m15-e120-h300,VVPPPV,15,120,300,valid,905,470,435,0,2432.01,2.69
VVPPPV-m15-e130-h200,VVPPPV,15,130,200,train,5453,2713,2740,0,-11336.32,-2.08
VVPPPV-m15-e130-h200,VVPPPV,15,130,200,valid,905,467,438,0,2687.74,2.97
VVPPPV-m15-e130-h250,VVPPPV,15,130,250,train,5453,2713,2740,0,-11336.32,-2.08
VVPPPV-m15-e130-h250,VVPPPV,15,130,250,valid,905,467,438,0,2687.74,2.97
VVPPPV-m15-e130-h300,VVPPPV,15,130,300,train,5453,2713,2740,0,-11336.32,-2.08
VVPPPV-m15-e130-h300,VVPPPV,15,130,300,valid,905,467,438,0,2687.74,2.97
VVPPPV-m15-e140-h200,VVPPPV,15,140,200,train,5453,2695,2758,0,-8620.01,-1.58
VVPPPV-m15-e140-h200,VVPPPV,15,140,200,valid,905,451,454,0,329.61,0.36
VVPPPV-m15-e140-h250,VVPPPV,15,140,250,train,5453,2695,2758,0,-8620.01,-1.58
VVPPPV-m15-e140-h250,VVPPPV,15,140,250,valid,905,451,454,0,329.61,0.36
VVPPPV-m15-e140-h300,VVPPPV,15,140,300,train,5453,2695,2758,0,-8620.01,-1.58
VVPPPV-m15-e140-h300,VVPPPV,15,140,300,valid,905,451,454,0,329.61,0.36
VVPPPV-m20-e120-h200,VVPPPV,20,120,200,train,3925,1939,1986,0,-16535.72,-4.21
VVPPPV-m20-e120-h200,VVPPPV,20,120,200,valid,663,343,320,0,1154.84,1.74
VVPPPV-m20-e120-h250,VVPPPV,20,120,250,train,3925,1939,1986,0,-16535.72,-4.21
VVPPPV-m20-e120-h250,VVPPPV,20,120,250,valid,663,343,320,0,1154.84,1.74
VVPPPV-m20-e120-h300,VVPPPV,20,120,300,train,3925,1939,1986,0,-16535.72,-4.21
VVPPPV-m20-e120-h300,VVPPPV,20,120,300,valid,663,343,320,0,1154.84,1.74
VVPPPV-m20-e130-h200,VVPPPV,20,130,200,train,3925,1947,1978,0,-11936.96,-3.04
VVPPPV-m20-e130-h200,VVPPPV,20,130,200,valid,663,338,325,0,638.3,0.96
VVPPPV-m20-e130-h250,VVPPPV,20,130,250,train,3925,1947,1978,0,-11936.96,-3.04
VVPPPV-m20-e130-h250,VVPPPV,20,130,250,valid,663,338,325,0,638.3,0.96
VVPPPV-m20-e130-h300,VVPPPV,20,130,300,train,3925,1947,1978,0,-11936.96,-3.04
VVPPPV-m20-e130-h300,VVPPPV,20,130,300,valid,663,338,325,0,638.3,0.96
VVPPPV-m20-e140-h200,VVPPPV,20,140,200,train,3925,1931,1994,0,-10893.85,-2.78
VVPPPV-m20-e140-h200,VVPPPV,20,140,200,valid,663,326,337,0,-1081.71,-1.63
VVPPPV-m20-e140-h250,VVPPPV,20,140,250,train,3925,1931,1994,0,-10893.85,-2.78
VVPPPV-m20-e140-h250,VVPPPV,20,140,250,valid,663,326,337,0,-1081.71,-1.63
VVPPPV-m20-e140-h300,VVPPPV,20,140,300,train,3925,1931,1994,0,-10893.85,-2.78
VVPPPV-m20-e140-h300,VVPPPV,20,140,300,valid,663,326,337,0,-1081.71,-1.63
VVPPVP-m5-e120-h200,VVPPVP,5,120,200,train,10110,5058,5052,0,-16630.63,-1.64
VVPPVP-m5-e120-h200,VVPPVP,5,120,200,valid,1699,872,827,0,1733.15,1.02
VVPPVP-m5-e120-h250,VVPPVP,5,120,250,train,10110,5058,5052,0,-16630.63,-1.64
VVPPVP-m5-e120-h250,VVPPVP,5,120,250,valid,1699,872,827,0,1733.15,1.02
VVPPVP-m5-e120-h300,VVPPVP,5,120,300,train,10110,5058,5052,0,-16630.63,-1.64
VVPPVP-m5-e120-h300,VVPPVP,5,120,300,valid,1699,872,827,0,1733.15,1.02
